station_id,create_time,station_lg,station_lt,station_fast_cnt,station_slow_cnt,construction,park_num,WGS84_station_lg,WGS84_station_lt,DB09_station_lg,DB09_station_lt,Service_population
101437000_22630,2023/9/28 14:31,113.581342,23.110923,18,0,0,20,113.576248,23.113782,113.587901,23.116581,44613.22223
101437000_23927,2023/11/8 12:06,113.57707,23.18509,18,0,0,18,113.571965,23.187916,113.583658,23.190757,44613.22223
101437000_24237,2023/11/14 15:03,113.189051,23.33564,18,0,0,10,113.183644,23.338181,113.195552,23.341658,44613.22223
101437000_28439,2024/3/29 11:56,113.18845,23.448762,18,0,0,18,113.183034,23.451283,113.194955,23.454792,44613.22223
101437000_30001,2024/4/9 13:56,113.403059,22.892153,18,0,0,1,113.39755,22.894747,113.409472,22.898485,44613.22223
101437000_31609,2024/5/13 14:42,113.22223,23.150688,18,0,0,18,113.216887,23.153339,113.22879,23.156349,44613.22223
101437000_31995,2024/5/28 10:17,113.476221,22.958293,18,0,0,18,113.470827,22.960959,113.482784,22.964072,44613.22223
101437000_33325,2024/6/17 11:39,113.469008,23.015814,18,0,0,18,113.463588,23.018436,113.475551,23.021507,44613.22223
MADC4MPG3_121440,2024/7/31 11:01,113.42148,23.12851,18,0,4,100,113.415961,23.131008,113.427931,23.134653,44613.22223
101437000_36707,2024/8/7 0:30,113.399287,22.935088,18,0,0,1,113.393775,22.937665,113.405732,22.941431,44613.22223
313744932_3542,2018/7/27 16:32,113.184659,23.469087,4,41,1,0,113.179235,23.471599,113.191131,23.475179,43787.05144
MA59TULR9_4401110001,2022/5/23 15:21,113.264263,23.235626,8,29,255,0,113.258929,23.238265,113.270701,23.241854,43787.05144
MA5DT8Q54_4401060572,2022/5/28 8:02,113.352747,23.169538,17,2,2,0,113.347276,23.172071,113.359311,23.175273,43787.05144
MA5AK2NB6_30,2020/10/12 8:00,113.339874,23.085293,17,0,255,0,113.334434,23.087884,113.346457,23.090956,42134.70988
101437000_4706,2020/10/21 10:16,113.574892,23.577768,17,0,0,0,113.569757,23.580525,113.581463,23.58344,42134.70988
MA5DT8Q54_4401130032,2021/12/10 8:00,113.294413,23.005248,17,0,1,0,113.289064,23.007952,113.300844,23.011492,42134.70988
MA5DT8Q54_4401030065,2022/5/28 8:02,113.230579,23.061318,7,30,3,0,113.22525,23.064014,113.237155,23.067033,42134.70988
101437000_22873,2023/10/11 16:00,113.547754,23.329763,17,0,0,17,113.542573,23.332493,113.554256,23.335805,42134.70988
101437000_28829,2024/3/13 15:34,113.361018,22.926404,17,0,0,12,113.355548,22.929025,113.367556,22.932251,42134.70988
101437000_31619,2024/5/13 16:16,113.399543,22.907606,17,0,0,17,113.394033,22.910194,113.405962,22.913944,42134.70988
MA59J8YL8_79a8f6c4059778b6,2018/8/16 20:34,113.348959,23.178244,14,8,255,0,113.343494,23.180781,113.355537,23.183944,41308.5391
359950395_GZ01ZJZ0001,2020/11/12 8:00,113.26193,23.17035,16,2,255,0,113.256601,23.173013,113.268399,23.176551,41308.5391
726811355_6266,2021/2/25 8:00,113.367354,22.965736,0,50,7,0,113.361872,22.968331,113.373877,22.971692,41308.5391
313744932_1401,2018/7/27 16:33,113.291086,23.220956,3,40,255,0,113.285728,23.223578,113.297527,23.22724,40482.36832
395815801_4401140009,2017/12/3 16:04,113.304154,23.435345,4,36,9,0,113.29876,23.437898,113.310652,23.441451,39656.19753
914401153_JT0076,2018/7/8 8:00,113.233042,23.113547,16,0,2,0,113.227711,23.116224,113.239583,23.119281,39656.19753
313744932_13132,2018/7/27 16:32,113.421092,23.132178,12,12,4,0,113.415573,23.134674,113.427541,23.138327,39656.19753
313744932_1417,2018/7/27 16:33,113.399258,23.094993,4,36,4,0,113.393735,23.097501,113.405694,23.101334,39656.19753
MA0019FW4_GZYY-QNSL-020-0026,2018/9/21 16:23,113.363821,22.915941,16,0,9,0,113.358347,22.918562,113.370339,22.921832,39656.19753
A5DM667X3_2018112711000000149,2019/1/4 18:48,113.57799,23.197805,16,0,255,0,113.572885,23.200627,113.584577,23.20347,39656.19753
914401153_JT0112,2019/3/24 8:00,113.260179,23.237834,16,0,2,0,113.254847,23.240473,113.266628,23.244003,39656.19753
101437000_98,2019/3/31 16:01,113.487176,23.15533,16,0,0,0,113.481804,23.157943,113.493681,23.161279,39656.19753
101437000_130,2019/5/7 7:58,113.54548,22.79585,16,0,0,18,113.540328,22.798777,113.55196,22.801929,39656.19753
914401153_JT0106,2019/6/6 8:00,113.362977,23.167048,16,0,2,0,113.357488,23.169565,113.369509,23.172927,39656.19753
MA5APE165_88,2019/8/23 8:00,113.436205,23.140429,16,0,9,0,113.430703,23.142936,113.44271,23.146317,39656.19753
101437000_964,2019/9/10 22:33,113.328622,23.106295,16,0,0,0,113.323203,23.108898,113.335173,23.112012,39656.19753
914401153_JT0148,2019/10/15 8:00,113.546313,23.114449,16,0,2,0,113.541142,23.117247,113.552786,23.120512,39656.19753
101437000_1562,2019/10/29 23:15,113.243692,23.165766,16,0,0,0,113.238364,23.168429,113.25022,23.171657,39656.19753
101437000_1612,2019/10/29 23:15,113.566267,23.103925,16,0,0,0,113.561147,23.106768,113.572815,23.109668,39656.19753
MA59J8YL8_7ffc0961682fe49f,2019/12/3 8:00,113.349573,22.999418,16,0,255,0,113.344119,23.002027,113.356117,23.005116,39656.19753
101437000_2522,2019/12/18 15:35,113.310415,22.977744,16,0,0,0,113.305041,22.980435,113.316919,22.983737,39656.19753
101437000_2584,2019/12/24 15:34,113.33413,22.942287,16,0,0,0,113.328711,22.94495,113.340714,22.947967,39656.19753
914401153_JT0152,2019/12/26 8:00,113.361733,23.015623,16,0,2,0,113.356256,23.018205,113.368243,23.021477,39656.19753
914401153_JT0168,2020/6/19 8:00,113.317699,23.252179,16,0,2,0,113.312292,23.254749,113.324207,23.258042,39656.19753
101437000_4918,2020/11/26 4:36,113.383948,23.045858,16,0,0,16,113.378439,23.048398,113.390408,23.052086,39656.19753
349861452_GZYY-QNSL-020-0026,2021/2/26 8:00,113.364857,22.916683,16,0,9,0,113.359382,22.919302,113.371372,22.922592,39656.19753
MA2KF49M9_MA5DGP9W2_001,2021/12/13 12:05,113.368089,23.097131,16,0,0,0,113.362596,23.099668,113.374599,23.103098,39656.19753
101437000_7745,2022/1/13 17:17,113.447802,22.94377,16,0,0,0,113.442334,22.946378,113.454376,22.949501,39656.19753
101437000_7763,2022/1/17 17:21,113.265371,23.207883,16,0,0,0,113.260038,23.210531,113.271832,23.21413,39656.19753
101437000_8099,2022/2/25 17:33,113.566953,23.099134,16,0,0,0,113.561835,23.10198,113.573508,23.10487,39656.19753
MA5DT8Q54_4401110608,2022/3/16 8:01,113.302756,23.29359,16,0,10,0,113.297374,23.296173,113.309243,23.299718,39656.19753
MA4KUHJ97_NIO32eb1de635480971,2022/4/15 16:33,113.302148,22.971567,16,0,9,0,113.296789,22.974274,113.308629,22.977705,39656.19753
MA9UTL161_17035,2022/4/30 8:01,113.235864,23.20374,16,0,5,0,113.230529,23.206384,113.242426,23.209514,39656.19753
MA2KF49M9_MA5D3WP35_004,2022/5/9 16:01,113.30603,23.291588,0,48,0,0,113.300643,23.294166,113.312527,23.29766,39656.19753
MA9UTL161_17323,2022/5/27 8:01,113.324756,23.05846,16,0,5,0,113.319348,23.061091,113.33132,23.064226,39656.19753
MA5DT8Q54_4401040072,2022/5/28 8:02,113.278929,23.114647,14,6,2,0,113.273592,23.117322,113.285346,23.120984,39656.19753
101437000_11415,2022/9/2 14:29,113.204299,23.386554,16,0,0,0,113.198915,23.389111,113.210834,23.39232,39656.19753
MA1MY0GF9_45369,2022/9/9 8:00,113.62546,23.140757,8,24,5,32,113.620381,23.143604,113.631893,23.147,39656.19753
101437000_11801,2022/9/16 14:41,113.593971,23.18894,16,0,0,0,113.588886,23.191777,113.600542,23.19469,39656.19753
101437000_11971,2022/9/23 14:05,113.449917,23.392426,16,0,0,0,113.444423,23.39488,113.45647,23.39813,39656.19753
101437000_12591,2022/10/22 10:41,113.3339,22.832033,16,0,0,0,113.328489,22.834741,113.340485,22.837714,39656.19753
101437000_13419,2022/11/25 13:36,113.467767,22.882124,16,0,0,0,113.462353,22.8848,113.474312,22.887808,39656.19753
101437000_13489,2022/11/30 16:56,113.37058,22.912712,16,0,0,0,113.365096,22.915324,113.377071,22.918721,39656.19753
101437000_14091,2022/12/21 20:39,113.495468,22.961476,0,48,0,0,113.490137,22.964195,113.501965,22.967575,39656.19753
101437000_14755,2023/2/3 18:28,113.638979,23.123061,16,0,0,18,113.633891,23.1259,113.645391,23.129398,39656.19753
101437000_15115,2023/2/23 17:09,113.400088,22.956629,16,0,0,16,113.394575,22.959197,113.406538,22.962973,39656.19753
101437000_15539,2023/3/14 7:12,113.456642,23.115109,16,0,0,16,113.451182,23.117661,113.463196,23.120771,39656.19753
MA5CYQLJ2_75743,2023/6/21 15:16,113.454545,23.115306,16,0,9,100,113.44908,23.117853,113.461097,23.120977,39656.19753
101437000_19473,2023/7/11 19:52,113.216251,23.253741,16,0,0,16,113.210893,23.256348,113.2228,23.259404,39656.19753
101437000_19955,2023/7/25 12:42,113.271063,23.355948,16,0,0,16,113.265717,23.358551,113.277486,23.362248,39656.19753
101437000_19985,2023/7/25 21:41,113.276541,22.975865,16,0,0,16,113.271216,22.978601,113.282977,22.9822,39656.19753
101437000_21108,2023/8/22 15:50,113.497645,23.386568,16,0,0,16,113.492293,23.389145,113.504105,23.392698,39656.19753
101437000_21708,2023/9/8 14:43,113.632002,23.163979,16,0,0,18,113.626917,23.16681,113.638443,23.170291,39656.19753
101437000_21826,2023/9/11 17:56,113.484579,22.944835,16,0,0,22,113.479212,22.947529,113.491117,22.950743,39656.19753
101437000_23225,2023/10/23 11:54,113.575778,23.182908,16,0,0,16,113.570671,23.185733,113.582364,23.188579,39656.19753
101437000_24351,2023/11/16 11:12,113.330504,23.129107,16,0,0,16,113.32508,23.131698,113.337045,23.134804,39656.19753
101437000_24385,2023/11/16 16:33,113.371079,22.922204,16,0,0,16,113.365594,22.924812,113.377577,22.928224,39656.19753
101437000_24501,2023/11/20 11:41,113.507482,23.422669,16,0,0,16,113.502162,23.42527,113.513944,23.428943,39656.19753
101437000_25517,2023/12/10 16:49,113.388188,22.79212,16,0,0,16,113.382693,22.794759,113.394624,22.798396,39656.19753
101437000_27319,2024/1/18 10:21,113.587049,23.277653,16,0,0,16,113.581951,23.280457,113.593612,23.283335,39656.19753
101437000_27563,2024/1/24 19:50,113.378574,22.948321,16,0,0,24,113.373078,22.950908,113.385064,22.954473,39656.19753
101437000_27763,2024/1/29 17:13,113.365106,22.985823,16,0,0,16,113.359626,22.988412,113.371618,22.991736,39656.19753
101437000_28819,2024/3/13 15:09,113.19724,23.372152,16,0,0,15,113.191845,23.3747,113.203746,23.378022,39656.19753
101437000_31549,2024/5/11 18:45,113.271508,23.21303,16,0,0,16,113.266171,23.215673,113.277952,23.219338,39656.19753
101437000_32575,2024/6/2 11:09,113.412595,23.428103,16,0,0,16,113.40705,23.430513,113.419059,23.434376,39656.19753
MA9XY0JN8_125988,2024/7/29 16:15,113.330504,23.129107,16,0,1,100,113.32508,23.131698,113.337045,23.134804,39656.19753
101437000_37099,2024/8/13 15:27,113.277936,22.975596,16,0,0,16,113.27261,22.978331,113.284372,22.981935,39656.19753
395815801_4401110029,2017/11/24 23:38,113.300683,23.253427,4,35,3,0,113.295308,23.256025,113.307131,23.259582,38830.02675
395815801_4401130005,2018/1/15 15:58,113.38464,22.93748,0,46,2,0,113.379138,22.940066,113.391108,22.943719,38003.85597
MA5DT8Q54_4401110221,2022/5/28 8:01,113.31146,23.225828,6,28,2,0,113.306067,23.228417,113.317959,23.231801,38003.85597
395815801_4401140008,2018/1/15 15:58,113.304154,23.435345,0,45,9,0,113.29876,23.437898,113.310652,23.441451,37177.68519
313744932_3510,2018/7/27 16:32,113.534306,23.491622,10,15,1,0,113.529074,23.494295,113.540735,23.497867,37177.68519
101437000_4704,2020/10/21 10:15,113.545865,23.492955,15,0,0,0,113.540668,23.495657,113.552331,23.499024,37177.68519
231227827_882,2021/5/14 9:28,113.842548,23.256345,15,0,4,0,113.837514,23.259086,113.849056,23.262211,37177.68519
231227827_887,2021/5/14 9:28,113.426692,23.621441,15,0,255,0,113.421144,23.623858,113.433164,23.627496,37177.68519
MA5DT8Q54_4401840051,2021/12/10 8:00,113.708044,23.688105,15,0,1,0,113.702821,23.690747,113.71462,23.693796,37177.68519
MA5DT8Q54_4401140026,2021/12/10 8:00,113.227051,23.52051,15,0,1,0,113.221688,23.523085,113.233617,23.526193,37177.68519
MA5DT8Q54_4401140027,2021/12/10 8:00,113.088957,23.336128,15,0,1,0,113.083454,23.338561,113.09552,23.341845,37177.68519
MA5DT8Q54_4401140037,2021/12/10 8:00,113.053795,23.319812,15,0,1,0,113.048356,23.322298,113.06026,23.32607,37177.68519
101437000_25147,2023/12/1 10:02,113.507482,23.422669,15,0,0,15,113.502162,23.42527,113.513944,23.428943,37177.68519
MA5DT8Q54_4401130568,2022/5/28 8:02,113.294359,22.894472,12,8,10,0,113.289018,22.897223,113.30079,22.900716,36351.51441
395815801_4401040020,2017/11/25 4:02,113.253551,23.146421,4,30,3,0,113.248225,23.149095,113.260025,23.152481,34699.17284
914401153_JT0062,2018/2/23 12:49,113.250966,23.176865,14,0,2,0,113.245639,23.179526,113.257478,23.182885,34699.17284
313744932_2709,2018/7/27 16:32,113.399811,23.093336,2,36,4,0,113.394288,23.095845,113.406248,23.099678,34699.17284
313744932_3355,2018/7/27 16:32,113.271231,23.131337,6,24,7,0,113.2659,23.134011,113.277649,23.137638,34699.17284
MA0019FW4_GZYY-ETLY-020-0027,2018/11/23 10:44,113.36807,22.966785,14,0,9,0,113.362586,22.969378,113.374589,22.972753,34699.17284
MA51TJTF4_1892,2019/4/10 8:00,113.368693,22.914107,14,0,255,0,113.363212,22.916721,113.375192,22.920083,34699.17284
MA5AU5N17_415,2019/4/12 8:00,113.353401,23.081631,14,0,255,0,113.347934,23.084198,113.35997,23.087375,34699.17284
101437000_1094,2019/9/17 9:35,113.571463,23.199394,14,0,0,0,113.566347,23.202207,113.578043,23.20509,34699.17284
101437000_1600,2019/10/29 23:15,113.240445,23.131264,14,0,0,0,113.235118,23.133939,113.246959,23.137097,34699.17284
101437000_1740,2019/11/7 12:25,113.327242,22.983089,14,0,0,0,113.321834,22.985747,113.333793,22.988821,34699.17284
101437000_2050,2019/11/18 13:52,113.361919,22.96386,14,0,0,0,113.356445,22.966464,113.368462,22.969723,34699.17284
101437000_3506,2020/5/6 12:03,113.317078,23.287652,14,0,0,0,113.31167,23.290212,113.323611,23.29353,34699.17284
101437000_4766,2020/11/4 15:29,113.204584,23.11428,14,0,0,0,113.199219,23.116921,113.211119,23.120042,34699.17284
MA5AK2NB6_55,2021/1/6 8:00,113.432939,23.381625,14,0,255,0,113.427415,23.384055,113.439434,23.38757,34699.17284
MA5AK2NB6_56,2021/1/6 8:00,113.432907,23.381689,14,0,255,0,113.427383,23.384119,113.439402,23.387634,34699.17284
321895837_1502,2021/4/15 20:41,113.545164,22.793844,14,0,255,0,113.540011,22.796771,113.551641,22.799928,34699.17284
MA59P1AN5_6563,2021/5/2 8:00,113.255053,23.218483,14,0,255,0,113.249722,23.22113,113.261536,23.224572,34699.17284
MA59P1AN5_6572,2021/5/2 8:00,113.317078,23.287652,14,0,255,0,113.31167,23.290212,113.323611,23.29353,34699.17284
MA59P1AN5_6531,2021/5/2 8:00,113.240365,23.130874,14,0,255,0,113.235038,23.133549,113.246879,23.136706,34699.17284
101437000_5686,2021/5/7 21:26,113.269247,23.194904,14,0,0,14,113.263913,23.197555,113.275707,23.201195,34699.17284
914401153_11530015,2021/5/11 8:00,113.310327,23.082571,14,0,2,0,113.304946,23.085217,113.316844,23.088568,34699.17284
MA5DT8Q54_4401140055,2021/12/10 8:00,113.217006,23.433979,14,0,1,0,113.211637,23.436548,113.223595,23.439647,34699.17284
MA5DT8Q54_4401140060,2021/12/10 8:00,113.144615,23.371541,14,0,1,0,113.139128,23.373994,113.151047,23.377772,34699.17284
MA5AUTPR9_8198,2022/1/4 16:31,113.327212,23.205043,14,0,1,0,113.32179,23.207611,113.33378,23.210779,34699.17284
101437000_7583,2022/1/5 10:17,113.309958,22.99131,14,0,0,0,113.304584,22.993996,113.316447,22.997309,34699.17284
101437000_8175,2022/2/25 23:52,113.265963,23.208089,14,0,0,14,113.26063,23.210737,113.272423,23.214343,34699.17284
101437000_8957,2022/4/12 20:46,113.291656,22.992569,14,0,0,18,113.286312,22.995282,113.298087,22.998845,34699.17284
MA5DT8Q54_4401170136,2022/5/28 8:02,113.540501,23.563979,14,0,2,0,113.535283,23.566668,113.546982,23.570145,34699.17284
101437000_12553,2022/10/20 13:18,113.315822,22.967091,14,0,0,0,113.310438,22.969777,113.322355,22.972991,34699.17284
101437000_12985,2022/11/8 11:02,113.480696,22.973811,14,0,0,0,113.475315,22.976482,113.487235,22.979653,34699.17284
MA5DT8Q54_4406060668,2023/3/15 8:05,113.375,23.0619,14,0,4,5,113.3695,23.064443,113.3815,23.067992,34699.17284
101437000_18049,2023/6/2 11:39,113.301088,22.971469,14,0,0,4,113.295731,22.974178,113.307565,22.977624,34699.17284
MA5DT8Q54_4401140384,2023/8/29 8:02,113.28182,23.435937,10,12,3,0,113.276459,23.438519,113.288269,23.442279,34699.17284
MA5DT8Q54_4401140438,2023/8/29 8:03,113.163372,23.404128,12,6,5,0,113.157913,23.406607,113.169807,23.410463,34699.17284
101437000_23495,2023/10/28 14:16,113.42148,23.12851,14,0,0,18,113.415961,23.131008,113.427931,23.134653,34699.17284
101437000_25333,2023/12/5 17:47,113.824323,23.286077,14,0,0,14,113.819238,23.288775,113.830897,23.291745,34699.17284
101437000_27519,2024/1/23 14:32,113.798902,23.297091,14,0,0,14,113.793753,23.299743,113.805449,23.302941,34699.17284
565843400_CAGDAH008706,2024/6/25 8:00,113.244,23.3945,14,0,1,0,113.238657,23.397098,113.250516,23.400394,34699.17284
MA1YDN61Y_MA1YDN61X.328570,2024/6/25 20:06,113.328066,23.132198,14,0,7,14,113.322647,23.134792,113.334603,23.137918,34699.17284
101437000_36621,2024/8/5 23:39,113.545157,22.793749,14,0,0,14,113.540004,22.796676,113.551634,22.799833,34699.17284
101437000_37269,2024/8/17 0:47,113.311205,23.082997,14,0,0,14,113.305822,23.085642,113.317725,23.088979,34699.17284
313744932_1112,2018/7/27 16:32,113.354374,22.992277,1,38,4,0,113.348912,22.994881,113.360913,22.998026,33873.00206
MA5DT8Q54_4401060571,2022/5/28 8:02,113.364992,23.210199,8,17,2,0,113.359497,23.212697,113.37152,23.216113,33873.00206
395815801_4401130017,2017/11/25 4:08,113.35288,22.95163,4,28,9,0,113.347423,22.954254,113.359453,22.957368,33046.83128
313744932_1252,2018/7/27 16:32,113.295878,23.222378,4,28,7,0,113.290512,23.224993,113.302329,23.228607,33046.83128
313744932_2166,2018/7/27 16:32,113.443969,23.187891,0,40,7,0,113.438477,23.190391,113.450535,23.193668,33046.83128
313744932_1844,2018/7/27 16:32,113.254669,23.207049,0,40,4,0,113.249339,23.2097,113.261164,23.213134,33046.83128
MA5DT8Q54_4401120020,2021/12/10 8:00,113.520408,23.115846,11,7,1,0,113.515154,23.118574,113.526824,23.122184,33046.83128
MA5DT8Q54_4401150251,2022/5/28 8:02,113.590685,22.748359,10,10,255,0,113.585626,22.751371,113.597235,22.754069,33046.83128
MA4KUHJ97_NIO77a6a4966b25ccf0,2022/11/8 8:00,113.384931,23.103733,8,16,4,24,113.379417,23.106247,113.391378,23.109972,33046.83128
MA5DT8Q54_4401120119,2022/11/22 8:01,113.438183,23.170504,12,4,5,0,113.432682,23.173002,113.444722,23.176365,33046.83128
MA5DT8Q54_4401050253,2023/3/25 8:04,113.381515,23.067522,0,40,5,0,113.376007,23.070055,113.387995,23.073719,33046.83128
MA5DT8Q54_4401170251,2023/8/29 8:03,113.644353,23.599525,11,7,10,0,113.639227,23.602267,113.650767,23.605854,33046.83128
MA1YDN61Y_MA1YDN61X.344005,2024/6/25 20:20,113.403112,23.034638,10,10,255,10,113.397594,23.037172,113.409538,23.040973,33046.83128
395815801_4401110043,2018/1/15 15:58,113.26196,23.18685,3,30,3,0,113.25663,23.189507,113.268439,23.193053,32220.6605
313744932_11627,2018/7/27 16:32,113.522012,23.116906,6,21,1,0,113.516764,23.119639,113.528428,23.123242,32220.6605
313744932_12214,2018/7/27 16:32,113.278185,23.108683,13,0,9,0,113.27285,23.111361,113.284607,23.11502,32220.6605
313744932_236,2018/7/27 16:32,113.615654,23.556709,3,30,7,0,113.610551,23.559479,113.622152,23.562812,32220.6605
313744932_1486,2018/7/27 16:32,113.243561,23.396234,2,33,4,0,113.238217,23.398832,113.25008,23.402121,32220.6605
313744932_2654,2018/7/27 16:33,113.283311,23.212929,3,30,7,0,113.277963,23.215562,113.289749,23.219265,32220.6605
313744932_321619,2018/11/30 16:10,113.239367,23.373896,13,0,9,0,113.234023,23.376495,113.245885,23.379713,32220.6605
395815801_4401060061,2019/1/26 8:00,113.325957,23.125836,13,0,2,0,113.320542,23.128436,113.332489,23.13158,32220.6605
MA5DT8Q54_4401170120,2022/1/8 8:01,113.677748,23.675617,12,3,2,0,113.672569,23.678311,113.684295,23.681486,32220.6605
MA5DT8Q54_4401030191,2022/5/28 8:02,113.207045,23.053644,13,0,3,0,113.201688,23.056314,113.213612,23.059382,32220.6605
101437000_10053,2022/7/1 15:10,113.197112,23.154065,13,0,0,0,113.191732,23.156678,113.203631,23.15994,32220.6605
101437000_12987,2022/11/8 13:17,113.330317,23.0241,13,0,0,0,113.3249,23.026735,113.336863,23.0298,32220.6605
101437000_18613,2023/6/20 22:43,113.403388,22.889237,13,0,0,13,113.39788,22.891833,113.409801,22.895568,32220.6605
MA5DT8Q54_4401030146,2023/8/29 8:03,113.252667,23.050874,13,0,1,0,113.247348,23.053586,113.259168,23.056923,32220.6605
MA5DT8Q54_4401130752,2023/8/29 8:03,113.453658,23.036017,13,0,1,0,113.448197,23.038596,113.460219,23.041694,32220.6605
